Orthogroup	Mcap.protein	Pocillopora_acuta_protein
OG0040356	augustus.g4481.t1	
OG0040357	augustus.g44810.t1	
OG0040358	augustus.g44811.t1	
OG0040359	augustus.g44812.t1	
OG0040360	augustus.g44813.t1	
OG0040361	augustus.g4482.t1	
OG0040362	augustus.g44821.t1	
OG0040363	augustus.g44823.t1	
OG0040364	augustus.g44827.t1	
OG0040365	augustus.g4483.t1	
OG0040366	augustus.g44831.t1	
OG0040367	augustus.g44832.t1	
OG0040368	augustus.g4484.t1	
OG0040369	augustus.g44841.t1	
OG0040370	augustus.g44842.t1	
OG0040371	augustus.g44845.t1	
OG0040372	augustus.g44848.t1	
OG0040373	augustus.g4485.t1	
OG0040374	augustus.g44852.t1	
OG0040375	augustus.g44854.t1	
OG0040376	augustus.g44855.t1	
OG0040377	augustus.g44860.t1	
OG0040378	augustus.g44865.t1	
OG0040379	augustus.g44866.t1	
OG0040380	augustus.g44867.t1	
OG0040381	augustus.g4487.t1	
OG0040382	augustus.g44870.t1	
OG0040383	augustus.g44871.t1	
OG0040384	augustus.g44872.t1	
OG0040385	augustus.g44873.t1	
OG0040386	augustus.g44874.t1	
OG0040387	augustus.g44875.t1	
OG0040388	augustus.g44876.t1	
OG0040389	augustus.g44877.t1	
OG0040390	augustus.g44879.t1	
OG0040391	augustus.g44881.t1	
OG0040392	augustus.g44882.t1	
OG0040393	augustus.g44883.t1	
OG0040394	augustus.g44884.t1	
OG0040395	augustus.g44885.t1	
OG0040396	augustus.g44886.t1	
OG0040397	augustus.g44887.t1	
OG0040398	augustus.g44888.t1	
OG0040399	augustus.g4489.t1	
OG0040400	augustus.g44891.t1	
OG0040401	augustus.g44893.t1	
OG0040402	augustus.g44896.t1	
OG0040403	augustus.g44897.t1	
OG0040404	augustus.g44898.t1	
OG0040405	augustus.g449.t1	
OG0040406	augustus.g4490.t1	
OG0040407	augustus.g44900.t1	
OG0040408	augustus.g44901.t1	
OG0040409	augustus.g44902.t1	
OG0040410	augustus.g44903.t1	
OG0040411	augustus.g44904.t1	
OG0040412	augustus.g44905.t1	
OG0040413	augustus.g44906.t1	
OG0040414	augustus.g44907.t1	
OG0040415	augustus.g44908.t1	
OG0040416	augustus.g44909.t1	
OG0040417	augustus.g44910.t1	
OG0040418	augustus.g44911.t1	
OG0040419	augustus.g44912.t1	
OG0040420	augustus.g44913.t1	
OG0040421	augustus.g44915.t1	
OG0040422	augustus.g44916.t1	
OG0040423	augustus.g44917.t1	
OG0040424	augustus.g44918.t1	
OG0040425	augustus.g44919.t1	
OG0040426	augustus.g4492.t1	
OG0040427	augustus.g44920.t1	
OG0040428	augustus.g44921.t1	
OG0040429	augustus.g44922.t1	
OG0040430	augustus.g44927.t1	
OG0040431	augustus.g44928.t1	
OG0040432	augustus.g44929.t1	
OG0040433	augustus.g4493.t1	
OG0040434	augustus.g44930.t1	
OG0040435	augustus.g44931.t1	
OG0040436	augustus.g44932.t1	
OG0040437	augustus.g44933.t1	
OG0040438	augustus.g44934.t1	
OG0040439	augustus.g44935.t1	
OG0040440	augustus.g44937.t1	
OG0040441	augustus.g44940.t1	
OG0040442	augustus.g44941.t1	
OG0040443	augustus.g44942.t1	
OG0040444	augustus.g44943.t1	
OG0040445	augustus.g44944.t1	
OG0040446	augustus.g44945.t1	
OG0040447	augustus.g44946.t1	
OG0040448	augustus.g44947.t1	
OG0040449	augustus.g44948.t1	
OG0040450	augustus.g44951.t1	
OG0040451	augustus.g44952.t1	
OG0040452	augustus.g44957.t1	
OG0040453	augustus.g44958.t1	
OG0040454	augustus.g4496.t1	
OG0040455	augustus.g44960.t1	
OG0040456	augustus.g44962.t1	
OG0040457	augustus.g44965.t1	
OG0040458	augustus.g44966.t1	
OG0040459	augustus.g44970.t1	
OG0040460	augustus.g44973.t1	
OG0040461	augustus.g44974.t1	
OG0040462	augustus.g44975.t1	
OG0040463	augustus.g44976.t1	
OG0040464	augustus.g44985.t1	
OG0040465	augustus.g44986.t1	
OG0040466	augustus.g44987.t1	
OG0040467	augustus.g44988.t1	
OG0040468	augustus.g44989.t1	
OG0040469	augustus.g44991.t1	
OG0040470	augustus.g44993.t1	
OG0040471	augustus.g44995.t1	
OG0040472	augustus.g44997.t1	
OG0040473	augustus.g44999.t1	
OG0040474	augustus.g450.t1	
OG0040475	augustus.g4500.t1	
OG0040476	augustus.g45000.t1	
OG0040477	augustus.g45001.t1	
OG0040478	augustus.g45002.t1	
OG0040479	augustus.g45003.t1	
OG0040480	augustus.g45004.t1	
OG0040481	augustus.g45006.t1	
OG0040482	augustus.g45007.t1	
OG0040483	augustus.g45008.t1	
OG0040484	augustus.g45009.t1	
OG0040485	augustus.g45010.t1	
OG0040486	augustus.g45011.t1	
OG0040487	augustus.g45014.t1	
OG0040488	augustus.g45017.t1	
OG0040489	augustus.g45018.t1	
OG0040490	augustus.g45019.t1	
OG0040491	augustus.g4502.t1	
OG0040492	augustus.g45020.t1	
OG0040493	augustus.g45021.t1	
OG0040494	augustus.g45022.t1	
OG0040495	augustus.g45023.t1	
OG0040496	augustus.g45024.t1	
OG0040497	augustus.g45025.t1	
OG0040498	augustus.g45026.t1	
OG0040499	augustus.g45028.t1	
OG0040500	augustus.g45029.t1	
OG0040501	augustus.g4503.t1	
OG0040502	augustus.g45030.t1	
OG0040503	augustus.g45031.t1	
OG0040504	augustus.g45032.t1	
OG0040505	augustus.g45033.t1	
OG0040506	augustus.g45034.t1	
OG0040507	augustus.g45035.t1	
OG0040508	augustus.g45036.t1	
OG0040509	augustus.g45037.t1	
OG0040510	augustus.g45038.t1	
OG0040511	augustus.g4504.t1	
OG0040512	augustus.g45040.t1	
OG0040513	augustus.g45041.t1	
OG0040514	augustus.g45042.t1	
OG0040515	augustus.g45043.t1	
OG0040516	augustus.g45044.t1	
OG0040517	augustus.g45045.t1	
OG0040518	augustus.g45046.t1	
OG0040519	augustus.g45047.t1	
OG0040520	augustus.g45048.t1	
OG0040521	augustus.g45049.t1	
OG0040522	augustus.g45050.t1	
OG0040523	augustus.g45051.t1	
OG0040524	augustus.g45052.t1	
OG0040525	augustus.g45057.t1	
OG0040526	augustus.g45059.t1	
OG0040527	augustus.g45060.t1	
OG0040528	augustus.g45062.t1	
OG0040529	augustus.g45067.t1	
OG0040530	augustus.g45069.t1	
OG0040531	augustus.g45070.t1	
OG0040532	augustus.g45071.t1	
OG0040533	augustus.g45072.t1	
OG0040534	augustus.g45074.t1	
OG0040535	augustus.g4508.t1	
OG0040536	augustus.g45080.t1	
OG0040537	augustus.g45081.t1	
OG0040538	augustus.g45082.t1	
OG0040539	augustus.g45086.t1	
OG0040540	augustus.g45087.t1	
OG0040541	augustus.g45088.t1	
OG0040542	augustus.g4509.t1	
OG0040543	augustus.g45090.t1	
OG0040544	augustus.g45091.t1	
OG0040545	augustus.g45092.t1	
OG0040546	augustus.g45093.t1	
OG0040547	augustus.g45099.t1	
OG0040548	augustus.g451.t1	
OG0040549	augustus.g4510.t1	
OG0040550	augustus.g45100.t1	
OG0040551	augustus.g45101.t1	
OG0040552	augustus.g4511.t1	
OG0040553	augustus.g45111.t1	
OG0040554	augustus.g45115.t1	
OG0040555	augustus.g45118.t1	
OG0040556	augustus.g45119.t1	
OG0040557	augustus.g4512.t1	
OG0040558	augustus.g45120.t1	
OG0040559	augustus.g45121.t1	
OG0040560	augustus.g45122.t1	
OG0040561	augustus.g45128.t1	
OG0040562	augustus.g45129.t1	
OG0040563	augustus.g45130.t1	
OG0040564	augustus.g45131.t1	
OG0040565	augustus.g45132.t1	
OG0040566	augustus.g45135.t1	
OG0040567	augustus.g45136.t1	
OG0040568	augustus.g45138.t1	
OG0040569	augustus.g45139.t1	
OG0040570	augustus.g45140.t1	
OG0040571	augustus.g45151.t1	
OG0040572	augustus.g45155.t1	
OG0040573	augustus.g45156.t1	
OG0040574	augustus.g45157.t1	
OG0040575	augustus.g45158.t1	
OG0040576	augustus.g4516.t1	
OG0040577	augustus.g45160.t1	
OG0040578	augustus.g45161.t1	
OG0040579	augustus.g45170.t1	
OG0040580	augustus.g45171.t1	
OG0040581	augustus.g45173.t1	
OG0040582	augustus.g45175.t1	
OG0040583	augustus.g45176.t1	
OG0040584	augustus.g45178.t1	
OG0040585	augustus.g4518.t1	
OG0040586	augustus.g45185.t1	
OG0040587	augustus.g45187.t1	
OG0040588	augustus.g45188.t1	
OG0040589	augustus.g45189.t1	
OG0040590	augustus.g45191.t1	
OG0040591	augustus.g45197.t1	
OG0040592	augustus.g45199.t1	
OG0040593	augustus.g452.t1	
OG0040594	augustus.g45200.t1	
OG0040595	augustus.g45201.t1	
OG0040596	augustus.g45202.t1	
OG0040597	augustus.g45203.t1	
OG0040598	augustus.g45204.t1	
OG0040599	augustus.g45212.t1	
OG0040600	augustus.g45215.t1	
OG0040601	augustus.g45216.t1	
OG0040602	augustus.g45217.t1	
OG0040603	augustus.g45222.t1	
OG0040604	augustus.g45224.t1	
OG0040605	augustus.g45225.t1	
OG0040606	augustus.g4523.t1	
OG0040607	augustus.g4524.t1	
OG0040608	augustus.g45241.t1	
OG0040609	augustus.g45242.t1	
OG0040610	augustus.g45244.t1	
OG0040611	augustus.g45245.t1	
OG0040612	augustus.g45247.t1	
OG0040613	augustus.g45248.t1	
OG0040614	augustus.g45252.t1	
OG0040615	augustus.g45253.t1	
OG0040616	augustus.g45254.t1	
OG0040617	augustus.g45262.t1	
OG0040618	augustus.g45265.t1	
OG0040619	augustus.g45274.t1	
OG0040620	augustus.g45275.t1	
OG0040621	augustus.g45276.t1	
OG0040622	augustus.g45282.t1	
OG0040623	augustus.g45283.t1	
OG0040624	augustus.g45286.t1	
OG0040625	augustus.g45287.t1	
OG0040626	augustus.g45288.t1	
OG0040627	augustus.g45289.t1	
OG0040628	augustus.g4529.t1	
OG0040629	augustus.g45290.t1	
OG0040630	augustus.g45293.t1	
OG0040631	augustus.g45294.t1	
OG0040632	augustus.g45295.t1	
OG0040633	augustus.g45300.t1	
OG0040634	augustus.g45308.t1	
OG0040635	augustus.g4531.t1	
OG0040636	augustus.g45311.t1	
OG0040637	augustus.g45312.t1	
OG0040638	augustus.g45314.t1	
OG0040639	augustus.g45316.t1	
OG0040640	augustus.g45317.t1	
OG0040641	augustus.g4532.t1	
OG0040642	augustus.g45323.t1	
OG0040643	augustus.g45324.t1	
OG0040644	augustus.g4533.t1	
OG0040645	augustus.g45332.t1	
OG0040646	augustus.g45335.t1	
OG0040647	augustus.g45336.t1	
OG0040648	augustus.g45339.t1	
OG0040649	augustus.g4534.t1	
OG0040650	augustus.g45340.t1	
OG0040651	augustus.g45343.t1	
OG0040652	augustus.g4535.t1	
OG0040653	augustus.g45351.t1	
OG0040654	augustus.g45352.t1	
OG0040655	augustus.g45355.t1	
OG0040656	augustus.g45356.t1	
OG0040657	augustus.g45357.t1	
OG0040658	augustus.g4536.t1	
OG0040659	augustus.g45361.t1	
OG0040660	augustus.g45362.t1	
OG0040661	augustus.g45363.t1	
OG0040662	augustus.g4537.t1	
OG0040663	augustus.g45372.t1	
OG0040664	augustus.g45375.t1	
OG0040665	augustus.g45377.t1	
OG0040666	augustus.g45378.t1	
OG0040667	augustus.g45379.t1	
OG0040668	augustus.g45383.t1	
OG0040669	augustus.g45394.t1	
OG0040670	augustus.g45399.t1	
OG0040671	augustus.g4540.t1	
OG0040672	augustus.g45400.t1	
OG0040673	augustus.g45403.t1	
OG0040674	augustus.g45405.t1	
OG0040675	augustus.g45406.t1	
OG0040676	augustus.g45408.t1	
OG0040677	augustus.g45409.t1	
OG0040678	augustus.g4541.t1	
OG0040679	augustus.g45410.t1	
OG0040680	augustus.g45413.t1	
OG0040681	augustus.g45414.t1	
OG0040682	augustus.g45416.t1	
OG0040683	augustus.g45417.t1	
OG0040684	augustus.g45418.t1	
OG0040685	augustus.g45419.t1	
OG0040686	augustus.g4542.t1	
OG0040687	augustus.g45420.t1	
OG0040688	augustus.g45421.t1	
OG0040689	augustus.g45422.t1	
OG0040690	augustus.g45423.t1	
OG0040691	augustus.g45424.t1	
OG0040692	augustus.g4543.t1	
OG0040693	augustus.g45431.t1	
OG0040694	augustus.g45434.t1	
OG0040695	augustus.g45436.t1	
OG0040696	augustus.g45437.t1	
OG0040697	augustus.g45438.t1	
OG0040698	augustus.g45439.t1	
OG0040699	augustus.g4544.t1	
OG0040700	augustus.g45440.t1	
OG0040701	augustus.g45445.t1	
OG0040702	augustus.g45446.t1	
OG0040703	augustus.g45447.t1	
OG0040704	augustus.g4545.t1	
OG0040705	augustus.g45451.t1	
OG0040706	augustus.g45459.t1	
OG0040707	augustus.g4546.t1	
OG0040708	augustus.g45461.t1	
OG0040709	augustus.g45462.t1	
OG0040710	augustus.g45463.t1	
OG0040711	augustus.g45464.t1	
OG0040712	augustus.g45465.t1	
OG0040713	augustus.g45466.t1	
OG0040714	augustus.g45467.t1	
OG0040715	augustus.g45468.t1	
OG0040716	augustus.g4547.t1	
OG0040717	augustus.g45470.t1	
OG0040718	augustus.g45471.t1	
OG0040719	augustus.g45474.t1	
OG0040720	augustus.g45475.t1	
OG0040721	augustus.g45476.t1	
OG0040722	augustus.g45478.t1	
OG0040723	augustus.g45479.t1	
OG0040724	augustus.g45481.t1	
OG0040725	augustus.g45482.t1	
OG0040726	augustus.g45484.t1	
OG0040727	augustus.g45488.t1	
OG0040728	augustus.g45489.t1	
OG0040729	augustus.g45491.t1	
OG0040730	augustus.g45493.t1	
OG0040731	augustus.g45494.t1	
OG0040732	augustus.g45495.t1	
OG0040733	augustus.g45498.t1	
OG0040734	augustus.g45501.t1	
OG0040735	augustus.g4551.t1	
OG0040736	augustus.g45511.t1	
OG0040737	augustus.g45513.t1	
OG0040738	augustus.g4552.t1	
OG0040739	augustus.g45523.t1	
OG0040740	augustus.g45524.t1	
OG0040741	augustus.g45529.t1	
OG0040742	augustus.g4553.t1	
OG0040743	augustus.g45532.t1	
OG0040744	augustus.g45534.t1	
OG0040745	augustus.g45537.t1	
OG0040746	augustus.g45540.t1	
OG0040747	augustus.g45544.t1	
OG0040748	augustus.g45545.t1	
OG0040749	augustus.g45548.t1	
OG0040750	augustus.g45549.t1	
OG0040751	augustus.g4555.t1	
OG0040752	augustus.g45550.t1	
OG0040753	augustus.g45568.t1	
OG0040754	augustus.g45570.t1	
OG0040755	augustus.g45571.t1	
OG0040756	augustus.g45572.t1	
OG0040757	augustus.g45573.t1	
OG0040758	augustus.g45574.t1	
OG0040759	augustus.g45575.t1	
OG0040760	augustus.g45577.t1	
OG0040761	augustus.g4559.t1	
OG0040762	augustus.g45590.t1	
OG0040763	augustus.g45591.t1	
OG0040764	augustus.g45593.t1	
OG0040765	augustus.g45599.t1	
OG0040766	augustus.g456.t1	
OG0040767	augustus.g45601.t1	
OG0040768	augustus.g45602.t1	
OG0040769	augustus.g45603.t1	
OG0040770	augustus.g45605.t1	
OG0040771	augustus.g45607.t1	
OG0040772	augustus.g45608.t1	
OG0040773	augustus.g45609.t1	
OG0040774	augustus.g45611.t1	
OG0040775	augustus.g45612.t1	
OG0040776	augustus.g45613.t1	
OG0040777	augustus.g45614.t1	
OG0040778	augustus.g45616.t1	
OG0040779	augustus.g45617.t1	
OG0040780	augustus.g45618.t1	
OG0040781	augustus.g45619.t1	
OG0040782	augustus.g45620.t1	
OG0040783	augustus.g45621.t1	
OG0040784	augustus.g45622.t1	
OG0040785	augustus.g45623.t1	
OG0040786	augustus.g45624.t1	
OG0040787	augustus.g45625.t1	
OG0040788	augustus.g45627.t1	
OG0040789	augustus.g45628.t1	
OG0040790	augustus.g45629.t1	
OG0040791	augustus.g45630.t1	
OG0040792	augustus.g45631.t1	
OG0040793	augustus.g45634.t1	
OG0040794	augustus.g45635.t1	
OG0040795	augustus.g45636.t1	
OG0040796	augustus.g45637.t1	
OG0040797	augustus.g45638.t1	
OG0040798	augustus.g45639.t1	
OG0040799	augustus.g4564.t1	
OG0040800	augustus.g45640.t1	
OG0040801	augustus.g45641.t1	
OG0040802	augustus.g45642.t1	
OG0040803	augustus.g45643.t1	
OG0040804	augustus.g45644.t1	
OG0040805	augustus.g45646.t1	
OG0040806	augustus.g45649.t1	
OG0040807	augustus.g4565.t1	
OG0040808	augustus.g45650.t1	
OG0040809	augustus.g45651.t1	
OG0040810	augustus.g45654.t1	
OG0040811	augustus.g45655.t1	
OG0040812	augustus.g45656.t1	
OG0040813	augustus.g45659.t1	
OG0040814	augustus.g4566.t1	
OG0040815	augustus.g45660.t1	
OG0040816	augustus.g45662.t1	
OG0040817	augustus.g45664.t1	
OG0040818	augustus.g45666.t1	
OG0040819	augustus.g45668.t1	
OG0040820	augustus.g45669.t1	
OG0040821	augustus.g45670.t1	
OG0040822	augustus.g45677.t1	
OG0040823	augustus.g45681.t1	
OG0040824	augustus.g45684.t1	
OG0040825	augustus.g45685.t1	
OG0040826	augustus.g45686.t1	
OG0040827	augustus.g45689.t1	
OG0040828	augustus.g45692.t1	
OG0040829	augustus.g45693.t1	
OG0040830	augustus.g45694.t1	
OG0040831	augustus.g45697.t1	
OG0040832	augustus.g45700.t1	
OG0040833	augustus.g45701.t1	
OG0040834	augustus.g45702.t1	
OG0040835	augustus.g45708.t1	
OG0040836	augustus.g45709.t1	
OG0040837	augustus.g45710.t1	
OG0040838	augustus.g45713.t1	
OG0040839	augustus.g45720.t1	
OG0040840	augustus.g45721.t1	
OG0040841	augustus.g45722.t1	
OG0040842	augustus.g45726.t1	
OG0040843	augustus.g45729.t1	
OG0040844	augustus.g4573.t1	
OG0040845	augustus.g45730.t1	
OG0040846	augustus.g45731.t1	
OG0040847	augustus.g45733.t1	
OG0040848	augustus.g45739.t1	
OG0040849	augustus.g4574.t1	
OG0040850	augustus.g45741.t1	
OG0040851	augustus.g45742.t1	
OG0040852	augustus.g45744.t1	
OG0040853	augustus.g45747.t1	
OG0040854	augustus.g45748.t1	
OG0040855	augustus.g45749.t1	
OG0040856	augustus.g4575.t1	
OG0040857	augustus.g45750.t1	
OG0040858	augustus.g45751.t1	
OG0040859	augustus.g45755.t1	
OG0040860	augustus.g45759.t1	
OG0040861	augustus.g4576.t1	
OG0040862	augustus.g45762.t1	
OG0040863	augustus.g45763.t1	
OG0040864	augustus.g45766.t1	
OG0040865	augustus.g4577.t1	
OG0040866	augustus.g45774.t1	
OG0040867	augustus.g45776.t1	
OG0040868	augustus.g45777.t1	
OG0040869	augustus.g45779.t1	
OG0040870	augustus.g4578.t1	
OG0040871	augustus.g45782.t1	
OG0040872	augustus.g45787.t1	
OG0040873	augustus.g45788.t1	
OG0040874	augustus.g45789.t1	
OG0040875	augustus.g4579.t1	
OG0040876	augustus.g45792.t1	
OG0040877	augustus.g45793.t1	
OG0040878	augustus.g45794.t1	
OG0040879	augustus.g45795.t1	
OG0040880	augustus.g45796.t1	
OG0040881	augustus.g45797.t1	
OG0040882	augustus.g45798.t1	
OG0040883	augustus.g458.t1	
OG0040884	augustus.g4580.t1	
OG0040885	augustus.g45800.t1	
OG0040886	augustus.g45802.t1	
OG0040887	augustus.g45803.t1	
OG0040888	augustus.g45804.t1	
OG0040889	augustus.g45805.t1	
OG0040890	augustus.g45806.t1	
OG0040891	augustus.g45807.t1	
OG0040892	augustus.g45808.t1	
OG0040893	augustus.g45809.t1	
OG0040894	augustus.g45810.t1	
OG0040895	augustus.g45811.t1	
OG0040896	augustus.g45814.t1	
OG0040897	augustus.g45815.t1	
OG0040898	augustus.g45816.t1	
OG0040899	augustus.g45817.t1	
OG0040900	augustus.g45818.t1	
OG0040901	augustus.g4582.t1	
OG0040902	augustus.g45823.t1	
OG0040903	augustus.g45824.t1	
OG0040904	augustus.g45826.t1	
OG0040905	augustus.g4583.t1	
OG0040906	augustus.g45830.t1	
OG0040907	augustus.g45831.t1	
OG0040908	augustus.g45832.t1	
OG0040909	augustus.g45833.t1	
OG0040910	augustus.g45834.t1	
OG0040911	augustus.g45835.t1	
OG0040912	augustus.g45836.t1	
OG0040913	augustus.g45841.t1	
OG0040914	augustus.g45843.t1	
OG0040915	augustus.g45844.t1	
OG0040916	augustus.g45845.t1	
OG0040917	augustus.g45847.t1	
OG0040918	augustus.g45849.t1	
OG0040919	augustus.g4585.t1	
OG0040920	augustus.g45850.t1	
OG0040921	augustus.g45851.t1	
OG0040922	augustus.g45852.t1	
OG0040923	augustus.g45853.t1	
OG0040924	augustus.g45854.t1	
OG0040925	augustus.g45855.t1	
OG0040926	augustus.g45858.t1	
OG0040927	augustus.g45859.t1	
OG0040928	augustus.g4586.t1	
OG0040929	augustus.g45860.t1	
OG0040930	augustus.g45861.t1	
OG0040931	augustus.g45862.t1	
OG0040932	augustus.g45863.t1	
OG0040933	augustus.g45864.t1	
OG0040934	augustus.g45868.t1	
OG0040935	augustus.g45869.t1	
OG0040936	augustus.g4587.t1	
OG0040937	augustus.g45870.t1	
OG0040938	augustus.g45872.t1	
OG0040939	augustus.g45873.t1	
OG0040940	augustus.g45875.t1	
OG0040941	augustus.g45876.t1	
OG0040942	augustus.g45878.t1	
OG0040943	augustus.g45879.t1	
OG0040944	augustus.g45880.t1	
OG0040945	augustus.g45885.t1	
OG0040946	augustus.g45886.t1	
OG0040947	augustus.g45887.t1	
OG0040948	augustus.g45888.t1	
OG0040949	augustus.g45889.t1	
OG0040950	augustus.g4589.t1	
OG0040951	augustus.g45890.t1	
OG0040952	augustus.g45891.t1	
OG0040953	augustus.g45892.t1	
OG0040954	augustus.g45893.t1	
OG0040955	augustus.g45898.t1	
OG0040956	augustus.g45899.t1	
OG0040957	augustus.g459.t1	
OG0040958	augustus.g45900.t1	
OG0040959	augustus.g45902.t1	
OG0040960	augustus.g45903.t1	
OG0040961	augustus.g45904.t1	
OG0040962	augustus.g45905.t1	
OG0040963	augustus.g45906.t1	
OG0040964	augustus.g45907.t1	
OG0040965	augustus.g45908.t1	
OG0040966	augustus.g45909.t1	
OG0040967	augustus.g45910.t1	
OG0040968	augustus.g45911.t1	
OG0040969	augustus.g45912.t1	
OG0040970	augustus.g45914.t1	
OG0040971	augustus.g45917.t1	
OG0040972	augustus.g45918.t1	
OG0040973	augustus.g45919.t1	
OG0040974	augustus.g4592.t1	
OG0040975	augustus.g45921.t1	
OG0040976	augustus.g45922.t1	
OG0040977	augustus.g45931.t1	
OG0040978	augustus.g45932.t1	
OG0040979	augustus.g45933.t1	
OG0040980	augustus.g45934.t1	
OG0040981	augustus.g45937.t1	
OG0040982	augustus.g45938.t1	
OG0040983	augustus.g45939.t1	
OG0040984	augustus.g4594.t1	
OG0040985	augustus.g45940.t1	
OG0040986	augustus.g45941.t1	
OG0040987	augustus.g45942.t1	
OG0040988	augustus.g45944.t1	
OG0040989	augustus.g45945.t1	
OG0040990	augustus.g45946.t1	
OG0040991	augustus.g45947.t1	
OG0040992	augustus.g45948.t1	
OG0040993	augustus.g45949.t1	
OG0040994	augustus.g45950.t1	
OG0040995	augustus.g45954.t1	
OG0040996	augustus.g45955.t1	
OG0040997	augustus.g45956.t1	
OG0040998	augustus.g45957.t1	
OG0040999	augustus.g45958.t1	
OG0041000	augustus.g45959.t1	
OG0041001	augustus.g45960.t1	
OG0041002	augustus.g45961.t1	
OG0041003	augustus.g45962.t1	
OG0041004	augustus.g45964.t1	
OG0041005	augustus.g45965.t1	
OG0041006	augustus.g45966.t1	
OG0041007	augustus.g4597.t1	
OG0041008	augustus.g45971.t1	
OG0041009	augustus.g45973.t1	
OG0041010	augustus.g4598.t1	
OG0041011	augustus.g45983.t1	
OG0041012	augustus.g45984.t1	
OG0041013	augustus.g45985.t1	
OG0041014	augustus.g45986.t1	
OG0041015	augustus.g45989.t1	
OG0041016	augustus.g45990.t1	
OG0041017	augustus.g45991.t1	
OG0041018	augustus.g45993.t1	
OG0041019	augustus.g45999.t1	
OG0041020	augustus.g46.t1	
OG0041021	augustus.g460.t1	
OG0041022	augustus.g4600.t1	
OG0041023	augustus.g46002.t1	
OG0041024	augustus.g46008.t1	
OG0041025	augustus.g4601.t1	
OG0041026	augustus.g46010.t1	
OG0041027	augustus.g46011.t1	
OG0041028	augustus.g46014.t1	
OG0041029	augustus.g46015.t1	
OG0041030	augustus.g46017.t1	
OG0041031	augustus.g46018.t1	
OG0041032	augustus.g46023.t1	
OG0041033	augustus.g46026.t1	
OG0041034	augustus.g46027.t1	
OG0041035	augustus.g46030.t1	
OG0041036	augustus.g46036.t1	
OG0041037	augustus.g46037.t1	
