Orthogroup	Mcap.protein	Pocillopora_acuta_protein
OG0003895	augustus.g49645.t1, augustus.g63392.t1	g1881
OG0003896	augustus.g49646.t1, augustus.g63391.t1	g1880
OG0003897	augustus.g49868.t1	g23970, g58601
OG0003898	augustus.g49887.t1	g32566, g41490
OG0003899	augustus.g49918.t1	g31626, g49514
OG0003900	augustus.g49968.t1	g12117, g7095
OG0003901	augustus.g5004.t1, augustus.g8095.t1	g43692
OG0003902	augustus.g50069.t1	g1183, g16578
OG0003903	augustus.g5009.t1, augustus.g8099.t1	g43679
OG0003904	augustus.g50300.t1	g28173, g48716
OG0003905	augustus.g5035.t1	g13937, g62458
OG0003906	augustus.g50451.t1	g47903, g58991
OG0003907	augustus.g50482.t1	g33273, g35590
OG0003908	augustus.g50677.t1, augustus.g8603.t1	g60225
OG0003909	augustus.g50758.t1, augustus.g9978.t1	g33719
OG0003910	augustus.g50764.t1, augustus.g9972.t1	g44035
OG0003911	augustus.g5078.t1, augustus.g54257.t1	g1078
OG0003912	augustus.g50786.t1	g26824, g56447
OG0003913	augustus.g50829.t1	g48904, g48905
OG0003914	augustus.g50861.t1	g24298, g24304
OG0003915	augustus.g50925.t1	g44409, g58462
OG0003916	augustus.g50938.t1, augustus.g7045.t1	g44392
OG0003917	augustus.g50939.t1	g18387, g54839
OG0003918	augustus.g51016.t1, augustus.g69944.t1	g58502
OG0003919	augustus.g51034.t1, augustus.g69959.t1	g42331
OG0003920	augustus.g5109.t1, augustus.g8982.t1	g3537
OG0003921	augustus.g5115.t1, augustus.g8986.t1	g3532
OG0003922	augustus.g51158.t1, augustus.g65475.t1	g22551
OG0003923	augustus.g51160.t1, augustus.g65477.t1	g22554
OG0003924	augustus.g51168.t1, augustus.g69963.t1	g22083
OG0003925	augustus.g51194.t1	g22034, g22041
OG0003926	augustus.g51372.t1, augustus.g61172.t1	g5890
OG0003927	augustus.g51411.t1, augustus.g60308.t1	g6095
OG0003928	augustus.g51413.t1, augustus.g60310.t1	g6096
OG0003929	augustus.g51416.t1, augustus.g60314.t1	g6087
OG0003930	augustus.g51422.t1, augustus.g60322.t1	g6090
OG0003931	augustus.g51704.t1, augustus.g66199.t1	g17947
OG0003932	augustus.g51717.t1, augustus.g9302.t1	g20282
OG0003933	augustus.g51812.t1	g21794, g21812
OG0003934	augustus.g5194.t1, augustus.g71338.t1	g53597
OG0003935	augustus.g5195.t1, augustus.g71339.t1	g53598
OG0003936	augustus.g51987.t1	g43568, g43570
OG0003937	augustus.g52038.t1	g35081, g42066
OG0003938	augustus.g52212.t1, augustus.g59088.t1	g35274
OG0003939	augustus.g52318.t1, augustus.g911.t1	g7430
OG0003940	augustus.g52326.t1	g2708, g7429
OG0003941	augustus.g5246.t1	g20739, g48588
OG0003942	augustus.g52474.t1, augustus.g71343.t1	g1774
OG0003943	augustus.g52475.t1, augustus.g71344.t1	g1772
OG0003944	augustus.g52477.t1, augustus.g70634.t1	g44987
OG0003945	augustus.g52608.t1	g27398, g57565
OG0003946	augustus.g5262.t1	g20736, g48585
OG0003947	augustus.g52676.t1, augustus.g825.t1	g34008
OG0003948	augustus.g52691.t1	g47268, g51255
OG0003949	augustus.g52714.t1, augustus.g6290.t1	g18169
OG0003950	augustus.g52719.t1, augustus.g6295.t1	g18128
OG0003951	augustus.g52720.t1, augustus.g6296.t1	g18126
OG0003952	augustus.g5285.t1, augustus.g61265.t1	g3506
OG0003953	augustus.g530.t1, augustus.g62663.t1	g21091
OG0003954	augustus.g5321.t1, augustus.g54918.t1	g29781
OG0003955	augustus.g53222.t1	g20974, g23071
OG0003956	augustus.g53235.t1, augustus.g70325.t1	g23075
OG0003957	augustus.g53323.t1, augustus.g8894.t1	g33454
OG0003958	augustus.g53331.t1, augustus.g55964.t1	g42864
OG0003959	augustus.g53332.t1, augustus.g55965.t1	g42865
OG0003960	augustus.g53334.t1, augustus.g55967.t1	g42869
OG0003961	augustus.g53416.t1, augustus.g57559.t1	g10859
OG0003962	augustus.g53420.t1	g161, g167
OG0003963	augustus.g53452.t1	g60716, g60719
OG0003964	augustus.g5362.t1	g22035, g22040
OG0003965	augustus.g53695.t1, augustus.g64975.t1	g25910
OG0003966	augustus.g5372.t1, augustus.g65372.t1	g36422
OG0003967	augustus.g5373.t1, augustus.g65373.t1	g36423
OG0003968	augustus.g5375.t1, augustus.g65375.t1	g36427
OG0003969	augustus.g5376.t1, augustus.g65376.t1	g36424
OG0003970	augustus.g53774.t1	g2069, g41180
OG0003971	augustus.g53861.t1	g40231, g40237
OG0003972	augustus.g53981.t1, augustus.g68343.t1	g28067
OG0003973	augustus.g54012.t1	g37309, g55914
OG0003974	augustus.g54020.t1, augustus.g67730.t1	g64513
OG0003975	augustus.g5417.t1	g677, g678
OG0003976	augustus.g54265.t1, augustus.g58366.t1	g11265
OG0003977	augustus.g54266.t1, augustus.g58365.t1	g11269
OG0003978	augustus.g54301.t1, augustus.g70641.t1	g14431
OG0003979	augustus.g54341.t1, augustus.g62719.t1	g2280
OG0003980	augustus.g54342.t1, augustus.g62718.t1	g2278
OG0003981	augustus.g54428.t1, augustus.g5752.t1	g53705
OG0003982	augustus.g54473.t1, augustus.g54475.t1	g48808
OG0003983	augustus.g54729.t1, augustus.g640.t1	g44090
OG0003984	augustus.g54739.t1, augustus.g628.t1	g61771
OG0003985	augustus.g54897.t1, augustus.g60953.t1	g24101
OG0003986	augustus.g54901.t1, augustus.g60949.t1	g17077
OG0003987	augustus.g54909.t1, augustus.g54910.t1	g52570
OG0003988	augustus.g54919.t1, augustus.g7951.t1	g29769
OG0003989	augustus.g54926.t1, augustus.g62818.t1	g37045
OG0003990	augustus.g54928.t1, augustus.g62820.t1	g37051
OG0003991	augustus.g54932.t1, augustus.g62824.t1	g37054
OG0003992	augustus.g54933.t1, augustus.g62825.t1	g37055
OG0003993	augustus.g54938.t1, augustus.g62835.t1	g37063
OG0003994	augustus.g55010.t1, augustus.g70366.t1	g1247
OG0003995	augustus.g55020.t1, augustus.g70359.t1	g35423
OG0003996	augustus.g55043.t1, augustus.g55182.t1	g25193
OG0003997	augustus.g55045.t1, augustus.g55179.t1	g25196
OG0003998	augustus.g55048.t1, augustus.g55175.t1	g25202
OG0003999	augustus.g55051.t1, augustus.g55171.t1	g36444
OG0004000	augustus.g55065.t1, augustus.g55067.t1	g60927
OG0004001	augustus.g55069.t1	g28345, g28353
OG0004002	augustus.g55129.t1	g28602, g45898
OG0004003	augustus.g55249.t1, augustus.g7374.t1	g20072
OG0004004	augustus.g55292.t1	g15236, g62912
OG0004005	augustus.g55305.t1	g62935, g62942
OG0004006	augustus.g55325.t1, augustus.g6035.t1	g3899
OG0004007	augustus.g55326.t1, augustus.g6034.t1	g3895
OG0004008	augustus.g55383.t1	g19006, g53412
OG0004009	augustus.g5545.t1, augustus.g6549.t1	g43041
OG0004010	augustus.g55534.t1	g38899, g7060
OG0004011	augustus.g55581.t1	g13862, g4663
OG0004012	augustus.g55582.t1	g4646, g52545
OG0004013	augustus.g55583.t1	g13609, g4873
OG0004014	augustus.g55609.t1, augustus.g58943.t1	g40491
OG0004015	augustus.g55622.t1, augustus.g58927.t1	g40493
OG0004016	augustus.g55623.t1, augustus.g58926.t1	g40497
OG0004017	augustus.g55624.t1, augustus.g58925.t1	g40498
OG0004018	augustus.g55625.t1, augustus.g58924.t1	g40501
OG0004019	augustus.g55626.t1, augustus.g58923.t1	g40508
OG0004020	augustus.g55681.t1, augustus.g61482.t1	g30251
OG0004021	augustus.g55688.t1	g30259, g30261
OG0004022	augustus.g55773.t1, augustus.g67545.t1	g14943
OG0004023	augustus.g55794.t1	g28785, g42607
OG0004024	augustus.g55883.t1, augustus.g69738.t1	g44207
OG0004025	augustus.g55898.t1	g15259, g61317
OG0004026	augustus.g5593.t1, augustus.g61968.t1	g61339
OG0004027	augustus.g560.t1, augustus.g58262.t1	g22406
OG0004028	augustus.g56103.t1, augustus.g56104.t1	g24273
OG0004029	augustus.g56124.t1	g15583, g16670
OG0004030	augustus.g56215.t1, augustus.g56217.t1	g41393
OG0004031	augustus.g56222.t1	g15435, g15440
OG0004032	augustus.g56270.t1, augustus.g56273.t1	g20821
OG0004033	augustus.g56426.t1	g18250, g54574
OG0004034	augustus.g56454.t1	g36483, g54668
OG0004035	augustus.g56486.t1, augustus.g8579.t1	g18205
OG0004036	augustus.g56491.t1, augustus.g8583.t1	g18226
OG0004037	augustus.g56498.t1, augustus.g8593.t1	g3987
OG0004038	augustus.g56505.t1	g3968, g3971
OG0004039	augustus.g56572.t1, augustus.g56840.t1	g23598
OG0004040	augustus.g56595.t1	g13856, g27713
OG0004041	augustus.g56706.t1, augustus.g66744.t1	g15381
OG0004042	augustus.g56707.t1, augustus.g66743.t1	g15376
OG0004043	augustus.g56727.t1, augustus.g61305.t1	g931
OG0004044	augustus.g56728.t1, augustus.g61306.t1	g932
OG0004045	augustus.g56729.t1, augustus.g61307.t1	g933
OG0004046	augustus.g56779.t1	g20309, g31879
OG0004047	augustus.g56782.t1	g20302, g20305
OG0004048	augustus.g56845.t1, augustus.g56846.t1	g13886
OG0004049	augustus.g56914.t1, augustus.g65120.t1	g41996
OG0004050	augustus.g56930.t1, augustus.g56940.t1	g3270
OG0004051	augustus.g57097.t1, augustus.g8436.t1	g17398
OG0004052	augustus.g57108.t1	g27412, g27414
OG0004053	augustus.g57111.t1	g20006, g20007
OG0004054	augustus.g57270.t1	g14701, g59331
OG0004055	augustus.g57437.t1, augustus.g9011.t1	g9308
OG0004056	augustus.g57459.t1, augustus.g59242.t1	g57736
OG0004057	augustus.g57508.t1	g20132, g9733
OG0004058	augustus.g57550.t1	g57498, g6057
OG0004059	augustus.g57564.t1, augustus.g9648.t1	g21577
OG0004060	augustus.g57580.t1, augustus.g66222.t1	g1716
OG0004061	augustus.g57581.t1, augustus.g66223.t1	g1717
OG0004062	augustus.g57601.t1, augustus.g66235.t1	g34986
OG0004063	augustus.g57676.t1, augustus.g65034.t1	g27426
OG0004064	augustus.g579.t1, augustus.g58246.t1	g22389
OG0004065	augustus.g57935.t1, augustus.g59194.t1	g14413
OG0004066	augustus.g5795.t1	g1458, g63099
OG0004067	augustus.g580.t1, augustus.g58245.t1	g22388
OG0004068	augustus.g58041.t1	g27065, g44561
OG0004069	augustus.g58060.t1, augustus.g58061.t1	g27051
OG0004070	augustus.g58159.t1	g1465, g1466
OG0004071	augustus.g58244.t1	g31306, g31349
OG0004072	augustus.g5844.t1	g33595, g50193
OG0004073	augustus.g58489.t1	g21355, g33599
OG0004074	augustus.g58497.t1	g15012, g50938
OG0004075	augustus.g58508.t1	g15027, g15031
OG0004076	augustus.g58555.t1	g32587, g51622
OG0004077	augustus.g58630.t1, augustus.g58632.t1	g17309
OG0004078	augustus.g58638.t1	g33554, g8654
OG0004079	augustus.g5870.t1, augustus.g66048.t1	g4826
OG0004080	augustus.g5871.t1, augustus.g66047.t1	g4820
OG0004081	augustus.g58719.t1, augustus.g63167.t1	g52279
OG0004082	augustus.g58748.t1, augustus.g67187.t1	g30780
OG0004083	augustus.g58832.t1, augustus.g9779.t1	g28589
OG0004084	augustus.g58834.t1, augustus.g9781.t1	g28587
OG0004085	augustus.g58835.t1, augustus.g9782.t1	g28584
OG0004086	augustus.g58836.t1, augustus.g9783.t1	g28581
OG0004087	augustus.g58837.t1, augustus.g9784.t1	g28579
OG0004088	augustus.g58842.t1, augustus.g9785.t1	g28577
OG0004089	augustus.g58843.t1, augustus.g9786.t1	g28573
OG0004090	augustus.g58844.t1, augustus.g9787.t1	g28571
OG0004091	augustus.g5889.t1, augustus.g71387.t1	g62816
OG0004092	augustus.g5890.t1, augustus.g71386.t1	g62820
OG0004093	augustus.g59121.t1	g2882, g45621
OG0004094	augustus.g59152.t1, augustus.g68434.t1	g48266
OG0004095	augustus.g59325.t1	g49833, g63450
OG0004096	augustus.g59516.t1, augustus.g6229.t1	g63805
OG0004097	augustus.g59525.t1	g55040, g56980
OG0004098	augustus.g59526.t1, augustus.g6240.t1	g63814
OG0004099	augustus.g59640.t1, augustus.g61041.t1	g2510
OG0004100	augustus.g59715.t1	g22509, g23483
OG0004101	augustus.g59967.t1, augustus.g69377.t1	g64027
OG0004102	augustus.g60000.t1, augustus.g8559.t1	g38796
OG0004103	augustus.g60037.t1	g488, g489
OG0004104	augustus.g60179.t1, augustus.g60365.t1	g7740
OG0004105	augustus.g60180.t1, augustus.g60364.t1	g7741
OG0004106	augustus.g60184.t1, augustus.g60360.t1	g7748
OG0004107	augustus.g60208.t1, augustus.g8349.t1	g61293
OG0004108	augustus.g60302.t1, augustus.g60303.t1	g11043
OG0004109	augustus.g60403.t1, augustus.g63677.t1	g45933
OG0004110	augustus.g60408.t1, augustus.g63696.t1	g15020
OG0004111	augustus.g60535.t1, augustus.g8736.t1	g53854
OG0004112	augustus.g60566.t1, augustus.g758.t1	g38661
OG0004113	augustus.g60674.t1, augustus.g70154.t1	g19132
OG0004114	augustus.g60711.t1, augustus.g9576.t1	g4410
OG0004115	augustus.g60721.t1	g60966, g8810
OG0004116	augustus.g60748.t1, augustus.g71095.t1	g29181
OG0004117	augustus.g60769.t1, augustus.g71102.t1	g29171
OG0004118	augustus.g60773.t1, augustus.g71104.t1	g48744
OG0004119	augustus.g60774.t1, augustus.g71105.t1	g48743
OG0004120	augustus.g60790.t1, augustus.g89.t1	g60226
OG0004121	augustus.g60796.t1, augustus.g95.t1	g47324
OG0004122	augustus.g60797.t1, augustus.g97.t1	g47326
OG0004123	augustus.g6087.t1	g23937, g23939
OG0004124	augustus.g60875.t1, augustus.g60882.t1	g3096
OG0004125	augustus.g61141.t1, augustus.g68729.t1	g48689
OG0004126	augustus.g61145.t1, augustus.g68733.t1	g3022
OG0004127	augustus.g61199.t1	g32540, g32543
OG0004128	augustus.g61325.t1	g48693, g48701
OG0004129	augustus.g61326.t1	g23209, g23210
OG0004130	augustus.g61541.t1, augustus.g61636.t1	g13859
OG0004131	augustus.g61755.t1, augustus.g66940.t1	g20365
OG0004132	augustus.g61768.t1	g20416, g20419
OG0004133	augustus.g6179.t1	g31211, g31219
OG0004134	augustus.g61796.t1	g17212, g17213
OG0004135	augustus.g61838.t1, augustus.g62896.t1	g25643
OG0004136	augustus.g61839.t1, augustus.g62897.t1	g25641
OG0004137	augustus.g61840.t1, augustus.g62898.t1	g25640
OG0004138	augustus.g61841.t1, augustus.g62899.t1	g25639
OG0004139	augustus.g61843.t1, augustus.g62902.t1	g25637
OG0004140	augustus.g61844.t1, augustus.g62903.t1	g25636
OG0004141	augustus.g61845.t1, augustus.g62904.t1	g25635
OG0004142	augustus.g61847.t1, augustus.g62909.t1	g25632
OG0004143	augustus.g61848.t1, augustus.g62910.t1	g25631
OG0004144	augustus.g61849.t1, augustus.g62912.t1	g29466
OG0004145	augustus.g61852.t1, augustus.g62915.t1	g29463
OG0004146	augustus.g61858.t1, augustus.g65261.t1	g62259
OG0004147	augustus.g61947.t1, augustus.g8365.t1	g61309
OG0004148	augustus.g62037.t1, augustus.g6921.t1	g23759
OG0004149	augustus.g62052.t1	g28820, g28822
OG0004150	augustus.g62139.t1	g57567, g58703
OG0004151	augustus.g62142.t1	g28478, g35913
OG0004152	augustus.g62183.t1, augustus.g62184.t1	g12777
OG0004153	augustus.g62238.t1, augustus.g69639.t1	g64296
OG0004154	augustus.g62241.t1	g42837, g63438
OG0004155	augustus.g6231.t1, augustus.g6237.t1	g48298
OG0004156	augustus.g62346.t1, augustus.g69007.t1	g11692
OG0004157	augustus.g62351.t1, augustus.g69002.t1	g40793
OG0004158	augustus.g62353.t1, augustus.g68997.t1	g11770
OG0004159	augustus.g62355.t1, augustus.g68995.t1	g11772
OG0004160	augustus.g6242.t1, augustus.g9061.t1	g31781
OG0004161	augustus.g6243.t1, augustus.g9060.t1	g31782
OG0004162	augustus.g6244.t1, augustus.g9059.t1	g31783
OG0004163	augustus.g6262.t1, augustus.g70378.t1	g54254
OG0004164	augustus.g62710.t1	g50626, g59000
OG0004165	augustus.g62849.t1	g50171, g50173
OG0004166	augustus.g62858.t1	g59666, g9195
OG0004167	augustus.g62865.t1	g2683, g52329
OG0004168	augustus.g63033.t1, augustus.g63035.t1	g14781
OG0004169	augustus.g63082.t1	g64198, g64200
OG0004170	augustus.g6311.t1	g36184, g38314
OG0004171	augustus.g63125.t1, augustus.g70445.t1	g31162
OG0004172	augustus.g63126.t1, augustus.g70444.t1	g31163
OG0004173	augustus.g6320.t1	g40424, g54123
OG0004174	augustus.g6322.t1, augustus.g9276.t1	g20064
OG0004175	augustus.g6323.t1, augustus.g9277.t1	g19990
OG0004176	augustus.g6325.t1, augustus.g9279.t1	g19993
OG0004177	augustus.g63252.t1, augustus.g63253.t1	g12089
OG0004178	augustus.g63272.t1, augustus.g9770.t1	g23298
OG0004179	augustus.g63273.t1, augustus.g9769.t1	g23297
OG0004180	augustus.g63279.t1, augustus.g9760.t1	g23398
OG0004181	augustus.g63281.t1, augustus.g9758.t1	g23406
OG0004182	augustus.g63306.t1	g40531, g44001
OG0004183	augustus.g6336.t1, augustus.g9878.t1	g8205
OG0004184	augustus.g6337.t1, augustus.g9877.t1	g8206
OG0004185	augustus.g63465.t1, augustus.g71512.t1	g31553
OG0004186	augustus.g63466.t1, augustus.g71511.t1	g63752
OG0004187	augustus.g63467.t1, augustus.g71510.t1	g63852
OG0004188	augustus.g63468.t1, augustus.g71509.t1	g44323
OG0004189	augustus.g63469.t1, augustus.g71508.t1	g44327
OG0004190	augustus.g63472.t1, augustus.g71506.t1	g44319
OG0004191	augustus.g63488.t1, augustus.g7986.t1	g44314
OG0004192	augustus.g63490.t1, augustus.g7984.t1	g30830
OG0004193	augustus.g63788.t1	g13135, g13136
OG0004194	augustus.g6384.t1, augustus.g68989.t1	g28550
OG0004195	augustus.g63849.t1, augustus.g7167.t1	g17828
OG0004196	augustus.g63855.t1, augustus.g7175.t1	g17842
OG0004197	augustus.g64083.t1	g31846, g4242
OG0004198	augustus.g64090.t1	g3925, g8455
OG0004199	augustus.g64102.t1, augustus.g7880.t1	g32858
OG0004200	augustus.g64157.t1	g50853, g5809
OG0004201	augustus.g64205.t1, augustus.g65957.t1	g63884
OG0004202	augustus.g64239.t1, augustus.g7590.t1	g18631
OG0004203	augustus.g64241.t1, augustus.g7589.t1	g18630
OG0004204	augustus.g64243.t1, augustus.g7587.t1	g41734
OG0004205	augustus.g64244.t1, augustus.g7586.t1	g18628
OG0004206	augustus.g64245.t1, augustus.g7585.t1	g18626
OG0004207	augustus.g64246.t1, augustus.g7584.t1	g64549
OG0004208	augustus.g64397.t1, augustus.g658.t1	g16398
OG0004209	augustus.g6446.t1	g38233, g8636
OG0004210	augustus.g64599.t1, augustus.g8193.t1	g14890
OG0004211	augustus.g64603.t1, augustus.g8198.t1	g14871
OG0004212	augustus.g64604.t1, augustus.g8199.t1	g14864
OG0004213	augustus.g64605.t1, augustus.g8200.t1	g14857
OG0004214	augustus.g64698.t1, augustus.g66539.t1	g13190
OG0004215	augustus.g64700.t1, augustus.g66537.t1	g64224
OG0004216	augustus.g64703.t1, augustus.g66534.t1	g64213
OG0004217	augustus.g64705.t1, augustus.g66532.t1	g13942
OG0004218	augustus.g64706.t1, augustus.g66531.t1	g13931
OG0004219	augustus.g64720.t1, augustus.g7307.t1	g48172
OG0004220	augustus.g64722.t1, augustus.g7306.t1	g23512
OG0004221	augustus.g65050.t1	g41865, g48500
OG0004222	augustus.g65095.t1, augustus.g9294.t1, augustus.g9377.t1	
OG0004223	augustus.g6521.t1, augustus.g66905.t1	g33170
OG0004224	augustus.g65214.t1, augustus.g65633.t1	g51355
OG0004225	augustus.g65305.t1, augustus.g9673.t1	g5734
OG0004226	augustus.g65333.t1	g43666, g829
OG0004227	augustus.g65335.t1, augustus.g7135.t1	g826
OG0004228	augustus.g65348.t1, augustus.g7144.t1	g800
OG0004229	augustus.g65405.t1, augustus.g66726.t1	g33059
OG0004230	augustus.g65406.t1, augustus.g66728.t1	g33056
OG0004231	augustus.g65433.t1	g27869, g27874
OG0004232	augustus.g65535.t1, augustus.g67871.t1	g30800
OG0004233	augustus.g65538.t1, augustus.g67874.t1	g62486
OG0004234	augustus.g65555.t1	g64241, g7257
OG0004235	augustus.g65698.t1	g33790, g49268
OG0004236	augustus.g65889.t1	g47430, g5050
OG0004237	augustus.g65965.t1	g37125, g51799
OG0004238	augustus.g66193.t1, augustus.g66194.t1	g19249
OG0004239	augustus.g66210.t1, augustus.g9564.t1	g3077
OG0004240	augustus.g66214.t1, augustus.g9568.t1	g15307
OG0004241	augustus.g66215.t1, augustus.g9569.t1	g13219
OG0004242	augustus.g66315.t1, augustus.g7.t1	g43180
OG0004243	augustus.g66484.t1	g31867, g52189
OG0004244	augustus.g66507.t1	g2095, g2899
OG0004245	augustus.g66570.t1	g19995, g6313
OG0004246	augustus.g66595.t1	g31486, g54025
OG0004247	augustus.g66627.t1	g39824, g42670
OG0004248	augustus.g66644.t1	g54425, g57492
OG0004249	augustus.g66671.t1	g20255, g28945
OG0004250	augustus.g66714.t1	g48082, g58392
OG0004251	augustus.g66840.t1, augustus.g7348.t1	g36621
OG0004252	augustus.g66870.t1, augustus.g66872.t1	g24467
OG0004253	augustus.g66889.t1, augustus.g66891.t1	g17384
OG0004254	augustus.g67040.t1	g46961, g53189
OG0004255	augustus.g67055.t1	g20553, g20565
OG0004256	augustus.g67106.t1	g4855, g4856
OG0004257	augustus.g67113.t1, augustus.g67116.t1	g11287
OG0004258	augustus.g67280.t1, augustus.g9536.t1	g57798
OG0004259	augustus.g67283.t1, augustus.g9539.t1	g11071
OG0004260	augustus.g67284.t1, augustus.g9540.t1	g11073
OG0004261	augustus.g67303.t1, augustus.g71440.t1	g31984
OG0004262	augustus.g67321.t1	g40554, g40555
OG0004263	augustus.g67351.t1	g2542, g2545
OG0004264	augustus.g67452.t1	g3841, g3844
OG0004265	augustus.g67456.t1	g3853, g3856
OG0004266	augustus.g67457.t1	g16778, g16779
OG0004267	augustus.g67465.t1	g27483, g52066
OG0004268	augustus.g67517.t1	g20986, g35712
OG0004269	augustus.g67523.t1, augustus.g9023.t1	g14972
OG0004270	augustus.g67524.t1, augustus.g9024.t1	g14970
OG0004271	augustus.g67615.t1, augustus.g8223.t1	g54762
OG0004272	augustus.g67621.t1, augustus.g7909.t1	g27959
OG0004273	augustus.g67622.t1, augustus.g7910.t1	g27963
OG0004274	augustus.g67666.t1, augustus.g68744.t1	g5571
OG0004275	augustus.g6774.t1	g8130, g8133
OG0004276	augustus.g68018.t1	g39412, g46111
OG0004277	augustus.g68177.t1	g31179, g35852
OG0004278	augustus.g68538.t1	g7397, g7400
OG0004279	augustus.g68549.t1	g38079, g58138
OG0004280	augustus.g68787.t1, augustus.g9224.t1	g41724
OG0004281	augustus.g68788.t1, augustus.g9223.t1	g41726
OG0004282	augustus.g68789.t1, augustus.g9222.t1	g41727
