	WGBS_1	WGBS_2	WGBS_3	MBDBS_1	MBDBS_2	MBDBS_3	RRBS_1	RRBS_2	RRBS_3
2374:29199-29201	71.428571	45.263158	47.959184	90.09009	88	77.55102	35.636364	41.818182	68
2374:29201-29203	81.481481	43.956044	52.040816	91.540785	84.931507	80	38.848921	36.507937	69.230769
2374:29220-29222	32.142857	29.591837	31.884058	70.153846	68.656716	54.304636	31.137725	38.202247	44.545455
2374:29227-29229	21.428571	22.916667	11.650485	44.859813	47.142857	24.832215	13.186813	29.824561	26.086957
2374:29243-29245	38.888889	26.88172	19.897959	61.824324	73.972603	43.870968	23.626374	49.122807	46.73913
2374:29248-29250	36.363636	27.058824	19.473684	63.986014	60.869565	44.078947	34.615385	54.385965	52.173913
2374:29277-29279	53.333333	15	17.647059	57.216495	72.881356	37.373737	15.384615	36.842105	43.478261
2374:29279-29281	53.571429	25.862069	12.686567	65.425532	77.586207	46.464646	23.076923	40.350877	55.434783
2374:29281-29283	50	26.666667	12.977099	71.891892	77.586207	48.979592	21.428571	38.596491	56.521739
2374:29285-29287	44.827586	15.873016	14.516129	53.551913	64.912281	41.052632	13.736264	33.333333	43.478261
2374:29288-29290	26.470588	21.95122	19.259259	64.795918	69.230769	48.571429	30.21978	40.350877	53.846154
2374:29297-29299	41.176471	18.604651	25	53.26087	74.626866	64.761905	38.888889	50.877193	61.538462
2374:29302-29304	43.75	17.647059	20.661157	63.186813	64.516129	54.736842	34.254144	45.614035	62.637363
2374:29314-29316	44.186047	20.408163	27.192982	67.307692	76.712329	74.683544	42.391304	52.631579	71.73913
2374:29319-29321	46.808511	21.875	37.903226	73.291925	82.716049	85.542169	62.702703	63.157895	89.247312
2374:29329-29331	44.897959	22.680412	35.39823	77.564103	85.714286	82.051282	36.528029	28.164557	47.560976
2374:29333-29335	62.5	26.804124	54.954955	85.897436	96.511628	90.666667	63.333333	36.164384	54.822335
2374:29337-29339	37.254902	12.5	16.513761	60.377358	64.772727	36.486486	18.935644	13.387978	26.700252
2374:29340-29342	52	21.428571	29.62963	70.512821	70.652174	76.712329	32.349323	19.645293	36.27204
2374:29343-29345	37.254902	18.367347	23.148148	62.580645	58.695652	45.205479	23.98524	12.960437	29.219144
2374:29348-29350	30	21.111111	47.524752	82.550336	58.241758	76.388889	58.671587	29.331514	33.838384
2374:29352-29354	46	23.404255	36.27451	76.190476	77.52809	61.111111	43.542435	22.510232	37.373737
2374:29354-29356	51.020408	28.571429	47.474747	85.034014	83.146067	83.098592	54.858549	27.694407	49.118388
2374:29361-29363	20.833333	21.73913	33	71.14094	68.965517	56.944444	29.274293	19.425445	30.808081
2374:29369-29371	38.297872	19.565217	26.732673	75.524476	78.16092	75.675676	35.881628	25.205479	36.868687
2374:29372-29374	51.111111	25.531915	34.343434	78.571429	80.246914	69.444444	40.543881	28.867403	44.501279
2374:29381-29383	35.555556	17.582418	18.556701	66.176471	69.620253	73.611111	26.91358	21.685083	27.621483
2374:29385-29387	25	14.285714	19.54023	60	52.054795	57.575758	20	15.855355	22.820513
2374:29389-29391	13.953488	4.444444	2.173913	41.666667	36.986301	19.69697	4.197531	7.330567	10.485934
2374:29396-29398	26.315789	17.045455	10.465116	52.755906	61.643836	40.322581	13.209877	13.278008	20.460358
2374:29400-29402	41.666667	17.44186	25.555556	68.548387	77.777778	70.769231	24.47205	19.502075	36.666667
2374:29407-29409	46.875	16.455696	27.586207	73.98374	81.538462	69.69697	26.946848	23.236515	46.547315
2374:29409-29411	45.454545	18.421053	23.255814	71.428571	76.811594	58.461538	21.137206	21.991701	45.012788
2374:29411-29413	46.875	18.181818	22.727273	67.213115	80	63.235294	17.799753	22.544952	42.710997
2374:29413-29415	48.484848	14.102564	17.582418	68.8	80.882353	62.857143	20.173267	21.161826	43.734015
2374:29420-29422	48.484848	16.455696	25.263158	62.809917	75.806452	61.764706	16.049383	17.590028	36.153846
2374:29423-29425	23.529412	12.5	22.680412	67.479675	53.125	66.666667	17.901235	17.130919	27.109974
2374:29427-29429	15.625	6.329114	5.494505	23.2	41.935484	20.895522	2.843016	4.178273	13.299233
2374:29431-29433	21.875	5.882353	8.235294	41.071429	62.295082	22.033898	4.326329	4.5961	15.345269
2374:29434-29436	50	19.047619	27.39726	71.276596	79.245283	60	18.711276	14.644351	38.107417
2374:29446-29448	16	9.230769	16	45.794393	63.157895	30.508475	4.944376	4.32357	13.624679
2374:29449-29451	16	13.69863	6.410256	33.333333	51.724138	33.333333	5.925926	5.571031	12.276215
2374:29454-29456	25	12.5	17.283951	49.056604	68.965517	47.540984	43.571429	62.903226	69.318182
2374:29458-29460	24	8.219178	11.111111	48.571429	58.181818	45.16129	27.272727	50	62.096774
2374:29463-29465	44.444444	23.684211	43.023256	77.391304	79.661017	70.149254	59.227468	71.631206	84.677419
2374:29470-29472	26.470588	13.095238	20.833333	69.465649	71.666667	61.445783	49.568966	66.901408	77.419355
2374:29475-29477	25.714286	10.465116	13.186813	64.122137	62.903226	57.142857	39.914163	55.633803	71.774194
2374:29477-29479	22.857143	11.235955	10.526316	61.654135	64.0625	56.976744	41.201717	60.56338	72.580645
2374:29480-29482	42.857143	12.359551	16	75.555556	77.419355	62.068966	44.206009	71.830986	78.225806
2374:29492-29494	33.333333	15.909091	18.181818	66.666667	64.912281	58.536585	52.742616	66.442953	72.580645
2374:29496-29498	29.032258	14.893617	16.831683	46.153846	56.451613	35.365854	42.194093	51.006711	64.516129
2374:29502-29504	41.176471	13.684211	32.075472	71.755725	71.186441	54.022989	29.343365	18.94576	41.618497
2374:29505-29507	16.666667	6.382979	8.333333	41.353383	43.283582	15.47619	9.34549	3.868964	20.333988
2374:29512-29514	32.432432	20.634921	32.258065	69.871795	81.176471	68.269231	30.654084	12.3307	44.346116
2374:29514-29516	27.027027	18.320611	21.259843	53.703704	69.318182	50.46729	19.135802	8.126411	35.363458
2374:29519-29521	26.315789	9.090909	12.878788	43.75	46.067416	30	10.50065	5.074711	21.611002
2374:29522-29524	23.684211	12.318841	12.94964	45.16129	55.555556	42.608696	14.462138	6.546275	23.818898
2374:29533-29535	12.5	5.325444	10.91954	31.489362	32.110092	27.819549	9.362809	5.049365	15.422397
2374:29537-29539	16.666667	13.513514	13.114754	35.849057	53.435115	32.885906	12.317192	6.288776	19.449902
2374:29540-29542	30.612245	14.054054	31.016043	58.052434	65.909091	56.410256	27.48538	12.295544	38.226601
2374:29547-29549	34.693878	14.893617	22.702703	60.714286	62.686567	50.641026	20.065041	11.480959	29.146222
2374:29556-29558	29.787234	18.627451	16.243655	53.75	55.782313	52.071006	18.323587	11.167656	32.090285
2374:29562-29564	20.37037	7.692308	17.326733	46.60767	42.105263	43.604651	15.19974	6.794474	20.43222
2374:29565-29567	7.142857	8.920188	9.803922	32.267442	30.872483	29.479769	11.1436	3.983051	12.868369
2374:29578-29580	26.5625	16.438356	26.262626	47.683924	51.807229	44.886364	20.422764	8.511838	27.843137
2374:29581-29583	30.555556	15.625	25.490196	54.663212	59.281437	55.555556	20.571058	8.673613	29.843444
2374:29593-29595	20.253165	8.583691	14.427861	38.308458	44.252874	29.946524	10.061668	4.840979	24.242424
2374:29600-29602	34.117647	16.666667	28.431373	59.1133	68.823529	55.614973	19.755937	9.812189	17.662338
2374:29606-29608	11.764706	7.843137	10.674157	33.243243	34.722222	18.181818	4.243395	3.788669	5.542251
2374:29613-29615	14.705882	11.794872	8.284024	47.658402	41.958042	20.979021	5.591054	5.252174	6.194387
2374:29616-29618	9.722222	6.806283	4.878049	41.78273	35.664336	19.42446	5.204163	3.686957	5.410959
2374:29619-29621	22.222222	14.285714	6.707317	56.521739	47.101449	20.588235	5.693665	5.841446	7.742378
2374:29621-29623	14.285714	13.297872	8.484848	54.597701	44.852941	20.769231	5.115907	6.328234	7.013342
2374:29623-29625	6.521739	4.390244	2.95858	7.417582	13.768116	18.518519	3.03757	1.46087	3.694834
2374:29625-29627	7.446809	8.61244	2.906977	38.918919	33.333333	18.181818	4.716227	4.108635	5.308219
2374:29638-29640	3.846154	9.2827	4.109589	44.375	44.615385	21.978022	6.16	6.330435	6.94492
2374:29642-29644	12.5	11.304348	10.791367	48.553055	47.540984	18.604651	11.84	7.547826	9.95212
2374:29645-29647	7.913669	5.263158	5.797101	18.789809	42.975207	25.609756	7.993605	3.096729	9.497779
2374:29650-29652	16.901408	11.353712	21.538462	58.974359	61.6	38.356164	17.266187	10.299235	14.62248
2374:29658-29660	25.465839	17.916667	27.118644	72.523962	70.454545	64.615385	29.407051	16.579589	23.487179
2374:29666-29668	12.987013	12.444444	14.545455	57.34767	47.321429	38.983051	10.665597	10.020877	10.526316
2374:29669-29671	35.483871	21.875	36.111111	76.978417	72.566372	71.186441	99.08046	90.439771	96.728307
2374:29673-29675	24.675325	16.216216	28.571429	63.176895	59.821429	62.5	47.115385	65.442765	59.911243
2374:29690-29692	7.438017	10.055866	8.641975	45.887446	40	50	30.288462	30.952381	29.970326
2374:29694-29696	32.231405	29.378531	47.5	80.717489	68.235294	86.046512	68.915663	72.077922	65.430267
2374:29701-29703	11.864407	13.793103	26.582278	70.183486	63.75	74.418605	41.586538	51.515152	45.994065
2374:29706-29708	18.965517	16.384181	30.263158	71.698113	65	78.04878	49.759615	52.597403	46.962963
2374:29713-29715	20.20202	19.230769	38.80597	75.247525	64.556962	79.487179	54.326923	56.182213	52.444444
2374:29717-29719	22.47191	18.791946	38.709677	69.148936	65.333333	72.222222	48.798077	50.980392	49.777778
2374:29720-29722	20	22.818792	31.746032	71.270718	72	75.675676	93.6	96.183206	93.239437
2374:29724-29726	19.318182	25.899281	39.344262	76.536313	73.611111	74.285714	72.244898	81.322957	73.121387
2374:29732-29734	35.483871	37.5	65.116279	85.093168	74.242424	76.666667	100	92.857143	100
2374:29886-29888	4.347826	0	14.285714	12.820513	7.692308	35	20	0	0
2374:29913-29915	21.052632	21.875	24.137931	30	47.368421	58.823529	20	0	0
2374:29927-29929	8.888889	2.857143	5.128205	4.444444	22.222222	19.047619	37.5	11.111111	13.888889
2374:29932-29934	18	14.285714	22.5	37.254902	42.105263	38.095238	0	11.111111	0
2374:29935-29937	22.916667	20	30.952381	52.941176	47.058824	42.857143	30	30	30.952381
2374:29941-29943	25	27.083333	32.608696	56	56.410256	73.913043	22.230428	14.27665	17.97235
2374:29946-29948	5.882353	7.142857	5.454545	36	36.842105	43.478261	6.666667	4.065905	4.974197
2374:29948-29950	6.756757	10.526316	14.285714	46.296296	42.105263	50	10.095173	4.784689	6.196213
2374:29958-29960	13.72549	16.901408	25.675676	29.6875	36.956522	55.555556	17.940877	6.64187	11.17959
2374:29976-29978	12.121212	7.5	18.604651	30.985915	40.740741	43.333333	14.033299	6.083953	8.219963
2374:29979-29981	12.21374	8.536585	8.888889	27.39726	45.454545	28.125	8.896435	4.835282	5.51655
2374:29981-29983	8.333333	8.333333	7.692308	18.918919	39.285714	25	7.851801	3.798141	5.127471
2374:29993-29995	5.844156	6.730769	4.273504	18.292683	31.884058	15.789474	3.133515	2.60154	2.821137
2374:30002-30004	11.049724	8.547009	11.029412	40.229885	35.526316	30.769231	5.774457	5.282718	4.754404
2374:30004-30006	16.402116	12.396694	20.689655	46.511628	39.240506	47.5	12.134602	7.218684	7.063037
2374:30010-30012	11.567164	11.330049	10.752688	36.842105	27.522936	32.692308	9.569053	5.893284	6.228522
2374:30014-30016	12.5	10.837438	18.137255	34.482759	30.088496	32.075472	12.206732	6.661359	7.22063
2374:30021-30023	21.153846	16	27.317073	49.54955	43.478261	58	15.663176	8.644222	9.844847
2374:30025-30027	16.129032	6.091371	11.940299	26.605505	32.727273	38	8.333333	4.516712	8.214947
2374:30028-30030	12.601626	5.583756	17.560976	40.566038	37.272727	34.693878	13.464236	5.655296	10.639606
2374:30048-30050	13.983051	10	24.120603	34.020619	27.586207	34.090909	20.13986	9.025271	12.839506
2374:30065-30067	17.676768	14.457831	27.567568	44.871795	29.473684	55.882353	28.212291	8.672087	16.358025
2374:30076-30078	4.519774	1.282051	5.625	12.5	6.976744	9.375	3.641457	1.897019	2.469136
2374:30100-30102	19.526627	8.917197	9.876543	26.388889	22.680412	35.483871	10.932476	4.36019	9.360269
2374:30109-30111	14.379085	7.94702	11.971831	19.402985	20	44.444444	6.902087	3.317536	5.51817
2374:30112-30114	14.285714	11.278195	23.076923	34.375	29.473684	65.384615	13.58209	5.99631	11.046512
2374:30148-30150	21.568627	11.538462	20.338983	29.333333	35.238095	38.709677	16.174402	8.743169	12.546354
2374:30173-30175	22.78481	12.977099	17.79661	23.255814	43.75	2.941176	7.507082	6.757991	15.561066
2374:30204-30206	6.17284	2.758621	6.557377	6.315789	23.529412	16.666667	3.797468	2.547771	5.933251
2374:30229-30231	22.5	13.888889	32.8125	52.941176	45.714286	53.846154	23.076923	10.550045	22.009864
2374:30236-30238	24.324324	13.559322	29.508197	35.555556	39.285714	20	18.207283	8.566276	15.844636
2374:30243-30245	15.942029	7.407407	17.857143	41.025641	42.307692	22.222222	9.497207	6.334842	12.276373
2374:30248-30250	26.153846	21.153846	55.172414	43.589744	48	55.555556	31.284916	12.148685	24.459543
2374:30250-30252	27.692308	22.641509	50.877193	48.780488	53.846154	55.555556	34.405594	14.556962	28.148148
2374:30254-30256	12.903226	3.773585	9.090909	22.5	38.461538	22.222222	8.951049	5.063291	9.411765
2374:30261-30263	32.20339	25.925926	43.859649	46.341463	56.521739	66.666667	73.333333	59.016393	70.535714
2374:30391-30393	12.195122	5.555556	29.032258	25	14.285714	0	8.122744	1.724138	5.240175
2374:30404-30406	8.163265	21.73913	15.789474	30	10	0	8.318264	3.389831	5.579399
2374:30410-30412	8.333333	0	4.761905	10	0	0	3.99274	1.694915	4.680851
2374:30419-30421	8.163265	8.333333	2.325581	9.52381	0	21.428571	5.08167	1.694915	6.837607
2374:30431-30433	7.843137	12	4.878049	4.347826	4.347826	20	1.818182	0	2.553191
2374:30468-30470	27.272727	31.428571	50.819672	24.242424	29.62963	41.666667	27.617329	19.047619	25.941423
2374:30480-30482	16.41791	30.30303	35.294118	12.903226	67.857143	6.25	21.73913	9.52381	19.166667
2374:30490-30492	13.69863	23.076923	36.986301	17.647059	53.571429	11.764706	15.217391	4.761905	13.02521
2374:30495-30497	22.619048	15.217391	32.051282	15.151515	51.612903	17.647059	19.600726	25.806452	12.083333
2374:30514-30516	10.909091	11.594203	21.782178	9.756098	24.390244	10	11.636364	6.349206	7.083333
2374:30552-30554	5.194805	7.608696	13.772455	8	7.54717	6.25	0	0	15.384615
2374:30599-30601	8.715596	3.100775	10.747664	12.5	20.967742	24.390244	14.285714	0	30
2374:30603-30605	2.727273	1.526718	1.877934	4.166667	8.064516	5.128205	0	0	10
2374:30723-30725	10.526316	6.849315	11.864407	25.806452	35.714286	16.666667	5.244123	4.6875	4.661017
2374:30727-30729	15.652174	12.162162	20	45.454545	42.857143	26.666667	9.584087	15.625	9.128631
2374:30742-30744	27.027027	23.809524	42.446043	58.333333	72.222222	57.894737	26.76311	30.15873	24.267782
2374:30756-30758	27.586207	16.304348	36.538462	57.142857	72.727273	43.478261	25.99278	26.5625	20.164609
2374:30770-30772	9.166667	3.333333	15.625	25.714286	29.166667	33.333333	11.111111	12.5	6.147541
2374:30790-30792	5.645161	2.884615	13.483146	20	31.25	29.032258	5.178571	0	3.658537
2374:30800-30802	2.325581	3.809524	6.593407	2.564103	20.588235	18.75	2.139037	0	4.048583
2374:30817-30819	15.107914	16.528926	19.5	36.363636	50	30.769231	13.982301	14.925373	11.290323
2374:30835-30837	16.883117	9.15493	18.303571	25.490196	34.042553	46.341463	15.114236	10.144928	14.457831
2374:30840-30842	19.620253	12.244898	15.695067	30.769231	67.391304	28.947368	14.388489	18.84058	13.253012
2374:30845-30847	26.623377	18.120805	31.489362	57.407407	61.702128	59.090909	25.483304	23.529412	17.670683
2374:30853-30855	25.675676	14	28.270042	48.076923	58.181818	56.521739	16.842105	26.086957	14.516129
2374:30860-30862	17.692308	4	19.905213	38.461538	42.222222	35.294118	57.142857	66.666667	50
2374:30949-30951	20.253165	20.238095	33.050847	42.307692	65	53.333333	41.509434	61.538462	16.666667
2374:30960-30962	26.041667	21.296296	35	40.625	46.666667	59.090909	35.564854	32.075472	33.149171
2374:30963-30965	12.371134	10	12.142857	31.25	33.333333	45	15	26.415094	10.989011
2374:30981-30983	16.513761	15.625	16.352201	34.883721	47.727273	29.411765	21.576763	29.245283	25.274725
2374:30985-30987	19.444444	20.769231	15.483871	27.272727	37.209302	29.411765	21.991701	32.075472	32.967033
2374:30990-30992	20.338983	19.58042	26.162791	31.111111	34.090909	50	42.323651	34.90566	38.461538
2374:31004-31006	22.222222	23.287671	24.338624	36.734694	51.020408	48.780488	47.302905	32.075472	52.173913
2374:31019-31021	18.320611	17.532468	20.689655	41.37931	41.37931	46.808511	35.684647	34.90566	44.808743
2374:31022-31024	17.557252	12.025316	20.952381	37.288136	47.540984	37.5	32.780083	32.075472	37.5
2374:31025-31027	17.142857	10.97561	14.798206	23.880597	40.322581	31.372549	24.06639	34.90566	30.978261
2374:31041-31043	32.620321	34.343434	42.857143	59.090909	60.526316	68.852459	88.963211	94.545455	87.5
2374:31050-31052	12.307692	9.852217	17.437722	25.806452	48.051948	28.571429	42.258065	29.166667	28.755365
2374:31055-31057	26.903553	25.238095	29.757785	44.680851	53.012048	53.521127	21.308438	14.218809	19.048367
2374:31060-31062	10.10101	7.619048	9.655172	20.652174	28.75	25	4.660775	3.836796	6.138148
2374:31064-31066	11.734694	6.635071	6.944444	31.521739	25	27.536232	10.611453	7.065217	9.989006
2374:31077-31079	12.903226	8.910891	9.737828	29.545455	44.594595	31.25	8.174309	6.963684	11.097159
2374:31080-31082	11.299435	7.894737	9.923664	26.506024	36.619718	13.333333	5.728944	5.508713	8.377869
2374:31091-31093	18.243243	13.75	11.792453	42.105263	61.111111	23.913043	8.740507	10.028382	15.50326
2374:31093-31095	19.480519	13.125	13.488372	40.789474	51.851852	26.086957	10.837368	10.82397	16.292223
2374:31095-31097	16.447368	11.875	13.953488	37.333333	59.259259	30.434783	10.161037	10.605209	15.854808
2374:31099-31101	19.463087	9.493671	16.587678	41.09589	51.851852	35.555556	11.552707	10.307346	15.293933
2374:31104-31106	28.378378	20.512821	31.428571	46.575342	58.490566	42.222222	84.8	78.888889	67.672414
2374:31136-31138	10.526316	9.15493	15.025907	41.176471	44.680851	25	25	16.666667	34.513274
2374:31146-31148	16.41791	11.940299	20.967742	38.461538	53.333333	32.5	34.090909	11.111111	34.513274
2374:32155-32157	25	26.470588	23.333333	50	25	20	21.830986	40	34.831461
2374:32157-32159	22.222222	21.212121	22.580645	33.333333	37.5	20	21.276596	30	25.842697
2374:32186-32188	41.666667	8.510638	26.829268	56.25	45.454545	12.5	28.873239	27.272727	33.707865
2374:32206-32208	78.571429	28.333333	76.744186	75	72.727273	57.142857	28.773919	13.649852	31.042129
2374:32212-32214	47.058824	11.940299	30.357143	52.941176	72.727273	14.285714	11.200586	5.378832	18.216216
2374:32227-32229	76.190476	37.254902	57.303371	61.111111	75	40	40.160936	23.367995	47.297297
2374:32234-32236	55.555556	21.818182	28.571429	62.162162	76.190476	25	23.54975	13.168605	34.883721
2374:32237-32239	34	22.033898	33.333333	58.536585	65.384615	5.555556	22.148148	11.805556	29.277567
2374:32245-32247	47.058824	28.75817	47.857143	53.846154	78.125	35	35.364964	20.080901	41.747573
2374:32264-32266	44.94382	27.184466	33.146067	58.571429	69.444444	33.333333	25.346462	15.953757	34.607104
